"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x2823133454","x1223055673640001537",2020-01-31 01:29:30,"_10compassion","This is 'THE ANSWER' to all who say terrorism restricted to only one religion!

And this is 'THE MIRROR' to all Hindus who ONLY blame Muslims for any such anti-national activities!

#Jamia
#ArrestAnuragThakur 
#<U+0917><U+094B><U+092A><U+093E><U+0932>_<U+0939><U+093F><U+0902><U+0926><U+0941><U+0924><U+094D><U+0935><U+0906><U+0924><U+0902><U+0915><U+0935><U+093E><U+0926><U+0940> https://t.co/F3vkMOpSyp","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1117701442716958720","a_rare_quality","en",,,,,,,,,,,,,,,,"x1222892083075153920","This is 'THE ANSWER' to all who say terrorism restricted to only one religion!

And this is 'THE MIRROR' to all Hindus who ONLY blame Muslims for any such anti-national activities!

#Jamia
#ArrestAnuragThakur 
#<U+0917><U+094B><U+092A><U+093E><U+0932>_<U+0939><U+093F><U+0902><U+0926><U+0941><U+0924><U+094D><U+0935><U+0906><U+0924><U+0902><U+0915><U+0935><U+093E><U+0926><U+0940> https://t.co/F3vkMOpSyp",2020-01-30 14:39:27,"Twitter for Android",86,50,"x1117701442716958720","a_rare_quality","Wisdom",168,92,5383,"surrounded by ""Zombie Nazis""","a MUSLIM loving HINDU!!










































Psychiatrist, Socially Aware, like to read Human Brain..",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/_10compassion/status/1223055673640001537","Anjali","Not Hindu Rashtra","Desh k logon, Pyar doh Sabko. Police & ABVP/RSS Brutality must Stop.LokTantra mai LathiTantra nai chalegi. A Mass-Murderer, Spineless Police & Spineless Courts.",,FALSE,693,3353,25,48235,67339,2014-09-21 01:29:21,FALSE,,,,"https://pbs.twimg.com/profile_banners/2823133454/1581702530","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1234173027392376832/UI1oDw0X_normal.jpg"
"x1189924482648985600","x1223055667411374080",2020-01-31 01:29:29,"pusak3010","IT'S TIME!

This month is really focused on time for a lot of Muslims. Time for eating (or not), time to reflect, time to make for friends, family, and community, and time to celebrate! https://t.co/Oe8RXAnZQQ","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x2613399908","SaraAlfageeh","en",,,,,,,,,,,,,,,,"x1129510793114996741","IT'S TIME!

This month is really focused on time for a lot of Muslims. Time for eating (or not), time to reflect, time to make for friends, family, and community, and time to celebrate! https://t.co/Oe8RXAnZQQ",2019-05-17 22:15:33,"Twitter Web App",3260,813,"x2613399908","SaraAlfageeh","Sara Alfageeh",53325,1811,20959,"SF, Boston, <U+0628><U+064A><U+062A> <U+0627><U+0628><U+0648><U+064A>","I talk a lot. Draw a lot. Co-creator of SQUIRE (Harper Collins 2021) // Co-Founder @play_multiverse // She/Her // contact at alfaillustration@gmail.com",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/pusak3010/status/1223055667411374080","<U+732B>","<U+3069><U+3053>","<U+30A2><U+30B9><U+30C8><U+30EB><U+30D5><U+30A9><U+3061><U+3083><U+3093><U+304C><U+5927><U+597D><U+304D><U+3067><U+3059> (*´<U+A4B3>`*)","http://instagram.com/miikan3010/",FALSE,12,127,0,3522,4612,2019-10-31 15:18:14,FALSE,,,,"https://pbs.twimg.com/profile_banners/1189924482648985600/1582194004","","http://pbs.twimg.com/profile_images/1243549675220873217/PLba8GnF_normal.jpg"
"x546755298","x1223055665557458947",2020-01-31 01:29:28,"AvramMeitner","What bravery and eloquence from @humarisaac. I have fond memories of working with her husband at the @nytimes less than 4 yrs ago. Who knew then how China would transform our worlds, esp theirs, into what they are now.
https://t.co/yeszSf8Jqu","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1878264721 x24510497 x807095","EmilyZFeng humarisaac nytimes","en",,,,,,,,,,,,,,,,"x1222763212304613376","What bravery and eloquence from @humarisaac. I have fond memories of working with her husband at the @nytimes less than 4 yrs ago. Who knew then how China would transform our worlds, esp theirs, into what they are now.
https://t.co/yeszSf8Jqu",2020-01-30 06:07:22,"Twitter Web App",77,45,"x1878264721","EmilyZFeng","Emily Feng <U+51AF><U+54F2><U+82B8>",22280,1356,3480,"Beijing","@NPR’s woman in Beijing. Tips to efeng@npr.org",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AvramMeitner/status/1223055665557458947","Avram Meitner","Hong Kong","Secular, opinionated, astrophysicist, technologist, trader and asshole.

Currently tweeting about #bitcoin, #trading, philosophy.","http://www.marketdecryptor.com",FALSE,445,473,28,17849,1528,2012-04-06 09:36:28,FALSE,,,,"https://pbs.twimg.com/profile_banners/546755298/1490339993","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/937253717429985280/gTYDEMHS_normal.jpg"
"x2387897449","x1223055656250269696",2020-01-31 01:29:26,"PradeepGupta_PG","I've heard rumours that the fascist BJP Government is going to collect data for NRC through upcoming Delhi elections.
This is how BJP is gonna force the peacefully protesting Muslims at Shaheen Bagh to show their documents.
Don't fall in this trap.
Kagaz mat dikhana.
Don't Vote.","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x209686896","ThePlacardGuy","en",,,,,,,,,,,,,,,,"x1222763607374454786","I've heard rumours that the fascist BJP Government is going to collect data for NRC through upcoming Delhi elections.
This is how BJP is gonna force the peacefully protesting Muslims at Shaheen Bagh to show their documents.
Don't fall in this trap.
Kagaz mat dikhana.
Don't Vote.",2020-01-30 06:08:56,"Twitter for Android",2969,695,"x209686896","ThePlacardGuy","Madhur",44717,426,5915,"New Delhi, India","My words are louder than your screams.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PradeepGupta_PG/status/1223055656250269696","Pradeep Gupta_PG","India","<U+0932><U+0939><U+0930><U+094B><U+0902> <U+0915><U+094B> <U+0916><U+093C><U+093E><U+092E><U+094B><U+0936> <U+0926><U+0947><U+0916><U+0915><U+0930>, <U+092F><U+0947> <U+0928><U+093E> <U+0938><U+092E><U+091D><U+0928><U+093E>, <U+0915><U+093F> <U+0938><U+092E><U+0902><U+0926><U+0930> <U+092E><U+0947><U+0902> <U+0930><U+0935><U+093E><U+0928><U+0940> <U+0928><U+0939><U+0940><U+0902> <U+0939><U+0948>, <U+0939><U+092E> <U+091C><U+092C> <U+092D><U+0940> <U+0909><U+0920><U+0947><U+0902><U+0917><U+0947>, <U+0924><U+0942><U+092B><U+093C><U+093E><U+0928> <U+092C><U+0928><U+0915><U+0930> <U+0909><U+0920><U+0947><U+0902><U+0917><U+0947>,
<U+092C><U+0938> <U+0909><U+0920><U+0928><U+0947> <U+0915><U+0940> <U+0905><U+092D><U+0940>, <U+0920><U+093E><U+0928><U+0940> <U+0928><U+0939><U+0940><U+0902> <U+0939><U+0948><U+0964> :) Modi = Shah Lover..",,FALSE,662,4459,35,101015,129824,2014-03-13 21:04:19,FALSE,,,,"https://pbs.twimg.com/profile_banners/2387897449/1571248163","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/822094161402822656/PkQt1vbI_normal.jpg"
"x3963141376","x1223055644011294720",2020-01-31 01:29:23,"AbdulBism","Persecute Muslims as you wish bcz today everything is in your favor. But remember that every persecution ends one day and that day will be a very bad day.

#JamiaProtests #JamiaShooting
#JamiaMilia #JamiaViolence
@IndiasMuslims 
https://t.co/ajC0gzstqV","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x817789080075431940","KKAdeeb1","en",,,,,,,,,,,,,,,,"x1222865196638564355","Persecute Muslims as you wish bcz today everything is in your favor. But remember that every persecution ends one day and that day will be a very bad day.

#JamiaProtests #JamiaShooting
#JamiaMilia #JamiaViolence
@IndiasMuslims 
https://t.co/ajC0gzstqV",2020-01-30 12:52:37,"Twitter for Android",52,32,"x817789080075431940","KKAdeeb1","KK Adeeb",610,2065,2627,"Mumbai, India","<U+0935><U+0924><U+0928>-<U+090F>-<U+0905><U+095B><U+0940><U+095B>, <U+0939><U+093F><U+0928><U+094D><U+0926><U+094B><U+0938><U+094D><U+0924><U+093E><U+0901>, <U+0918><U+0930> <U+0939><U+0948> <U+092E><U+0947><U+0930><U+093E>, <U+091C><U+093F><U+0928><U+0915><U+094B> <U+092D><U+0940> <U+092E><U+0947><U+0930><U+0947> <U+092E><U+095B><U+0939><U+092C> <U+0915><U+0940> <U+0935><U+091C><U+0939> <U+0938><U+0947> <U+092E><U+0941><U+091D><U+0938><U+0947> <U+092A><U+094D><U+0930><U+0949><U+092C><U+094D><U+0932><U+092E> <U+0939><U+0948>, <U+0909><U+0928><U+0938><U+0947> <U+0915><U+0939><U+094B> <U+095E><U+094C><U+0930><U+0928> <U+0926><U+092B><U+093E> <U+0939><U+094B> <U+091C><U+093E><U+092F><U+0947><U+0902> <U+092E><U+0947><U+0930><U+0947> <U+0918><U+0930> <U+0938><U+0947><U+0964>",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AbdulBism/status/1223055644011294720","Abdulrahman",,"Aix, PowerVM, PowerHA <U+0001F170>®",,FALSE,57,578,5,1392,1616,2015-10-15 07:13:57,FALSE,,,,"https://pbs.twimg.com/profile_banners/3963141376/1487948212","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/755328454258589697/PxXyqX4H_normal.jpg"
"x1220906840415846401","x1223055637245911040",2020-01-31 01:29:21,"lata22519626","#<U+0927><U+0930><U+0928><U+093E>_<U+0928><U+0939><U+0940><U+0902>_<U+0935><U+093F><U+0915><U+093E><U+0938>  @ArvindKejriwal is now become a puppet in the hands of the muslims. He can neither win elections, nor can become a CM.","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,"<U+0927><U+0930><U+0928><U+093E>_<U+0928><U+0939><U+0940><U+0902>_<U+0935><U+093F><U+0915><U+093E><U+0938>",,,,,,,,,,,,,"x291186311 x405427035","PKotekar ArvindKejriwal","en",,,,,,,,,,,,,,,,"x1223050276640194560","#<U+0927><U+0930><U+0928><U+093E>_<U+0928><U+0939><U+0940><U+0902>_<U+0935><U+093F><U+0915><U+093E><U+0938>  @ArvindKejriwal is now become a puppet in the hands of the muslims. He can neither win elections, nor can become a CM.",2020-01-31 01:08:03,"Twitter for Android",3,20,"x291186311","PKotekar","#BeHonest.<U+0001F1EE><U+0001F1F3>",4182,3062,206051,"Thane, India","Proud to be with BJP since its inception. No compromise on Hindutva. Tremendous faith on our PM Shri. Modiji. BHARAT MATA KI JAI.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/lata22519626/status/1223055637245911040","lata",,,,FALSE,1,0,0,2069,2,2020-01-25 03:11:06,FALSE,,,,,"","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x1220906840415846401","x1223055291790450688",2020-01-31 01:27:59,"lata22519626","Support anti-CAA agenda and at the same help illegal immigrants of Bangladesh. Why, because they are Muslims!! 

AAP MLA helped in making fake ID cards of Bangladeshi Muslims. 
#<U+0927><U+0930><U+0928><U+093E>_<U+0928><U+0939><U+0940><U+0902>_<U+0935><U+093F><U+0915><U+093E><U+0938>
https://t.co/c7Kwl2q3w6","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x2181794310","bhagirathi29","en",,,,,,,,,,,,,,,,"x1223051394439008257","Support anti-CAA agenda and at the same help illegal immigrants of Bangladesh. Why, because they are Muslims!! 

AAP MLA helped in making fake ID cards of Bangladeshi Muslims. 
#<U+0927><U+0930><U+0928><U+093E>_<U+0928><U+0939><U+0940><U+0902>_<U+0935><U+093F><U+0915><U+093E><U+0938>
https://t.co/c7Kwl2q3w6",2020-01-31 01:12:30,"Twitter for Android",88,108,"x2181794310","bhagirathi29","Latika <U+0001F1EE><U+0001F1F3>",1202,627,187673,"Mumbai, India","Retweets are in no terms endorsements. Tweets are not personalized.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/lata22519626/status/1223055291790450688","lata",,,,FALSE,1,0,0,2069,2,2020-01-25 03:11:06,FALSE,,,,,"","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x304467834","x1223055632586067968",2020-01-31 01:29:20,"NZSuresh","All three MUSLIMS, who gang-raped and murdered a poor woman street-hawker sentenced to death: https://t.co/KFZ8hiycmR
@khanumarfa @Shehla_Rashid @_sabanaqvi","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,"thenewsminute.com/article/death-…","https://t.co/KFZ8hiycmR","https://www.thenewsminute.com/article/death-penalty-all-three-accused-asifabad-gangrape-and-murder-case-117124",,,,,,,,,"x1588276453","PplOfIndia","en",,,,,,,,,,,,,,,,"x1222845164957290497","All three MUSLIMS, who gang-raped and murdered a poor woman street-hawker sentenced to death: https://t.co/KFZ8hiycmR
@khanumarfa @Shehla_Rashid @_sabanaqvi",2020-01-30 11:33:01,"Twitter Web App",172,147,"x1588276453","PplOfIndia","Jyotsna",22560,14514,91738,"CAA & Nationwide NRC supporter","Likes & RTs no endorsements. Secularist in true sense.  Female masculinist. Follows are subject to FB within 5 days,   <U+0001F4AF>% FB. No DMs.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NZSuresh/status/1223055632586067968","Suresh Chandra","Auckland,N.Z.","Architect Businessman progressive thinker.",,FALSE,235,196,34,83878,111,2011-05-24 15:25:02,FALSE,,,,"https://pbs.twimg.com/profile_banners/304467834/1457310079","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1367247044/Me_normal.jpg"
"x361857820","x1223055607365656577",2020-01-31 01:29:14,"sunilguray","In Mayoral elections, Germany's Bavaria and other towns have been forced Muslim to withdraw their candidacy. In India we are comfortable with Muslims like Chagla, Kalaam, etc.,. In fact like them, if Muslims accept their Hindu ancestry then they are family","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x60937837","Swamy39","en",,,,,,,,,,,,,,,,"x1217620188180307969","In Mayoral elections, Germany's Bavaria and other towns have been forced Muslim to withdraw their candidacy. In India we are comfortable with Muslims like Chagla, Kalaam, etc.,. In fact like them, if Muslims accept their Hindu ancestry then they are family",2020-01-16 01:30:49,"TweetDeck",13513,3136,"x60937837","Swamy39","Subramanian Swamy",8684635,129,76216,,"Rajya Sabha MP, Fmr. Union Cabinet Minister, Harvard Ph.D in Economics; Professor, BJP National Exec. member, I give as good as I get",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sunilguray/status/1223055607365656577","sunil guray","Faridabad, India",,,FALSE,22,58,0,150,245,2011-08-25 13:09:23,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1164866003462844417/QJz2i7lR_normal.png"
"x550741444","x1223055581537161217",2020-01-31 01:29:08,"thevijaymahajan","Stay away from #Muslims #Muslim #BanIslam https://t.co/A19AiWAuNs","Twitter for Android",,,,,TRUE,TRUE,0,0,0,0,"Muslims Muslim BanIslam",,,,,,,,,,,,,"x230387149","Thiru_0914","en","x1222845765124534273","Girl missing from Thiruvananthapuram traced in Sathyasarani, conversion documents of 70 girls seized

Read this article &amp; what's happening at most literacy rate state #kerala 

Bloody hell  #noconversion <U+0001F620>
#islamicjihad 
#ThursdayThoughts #india #kerala 
 https://t.co/0SVQzsfslf",2020-01-30 11:35:24,"Twitter for Android",71,129,"x550741444","thevijaymahajan","Vijay Mahajan",5920,2160,104165,"Maharashtra - Gujarat, India","Quality & Excellence Matters|<U+2763><U+FE0F>Indian Army| Writer, Learner, foodie |Bhartiya <U+0001F549><U+FE0F>| |BJP- Nation first<U+0001F1EE><U+0001F1F3> | <U+0001F947>Medalist #themahajan
|Views & RT nt endrsmt|",FALSE,"x1223044367448854528","Stay away from #Muslims #Muslim #BanIslam https://t.co/A19AiWAuNs",2020-01-31 00:44:34,"Twitter for Android",0,1,"x230387149","Thiru_0914","NaMo-2024",859,360,76646,"Bharat","<U+0927><U+0930><U+094D><U+092E> <U+0939><U+093F><U+0902><U+0938><U+093E> <U+0924><U+0925><U+0948><U+0935> <U+091A>:
Mandir Wahin Banayenge!
Ex-Trichy District BJP Propaganda Wing Secretary",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/thevijaymahajan/status/1223055581537161217","Vijay Mahajan","Maharashtra - Gujarat, India","Quality & Excellence Matters|<U+2763><U+FE0F>Indian Army| Writer, Learner, foodie |Bhartiya <U+0001F549><U+FE0F>| |BJP- Nation first<U+0001F1EE><U+0001F1F3> | <U+0001F947>Medalist #themahajan
|Views & RT nt endrsmt|","https://twitter.com/search?q=thevijaymahajan&s=08",FALSE,5920,2160,10,104165,31075,2012-04-11 06:02:06,FALSE,,,,"https://pbs.twimg.com/profile_banners/550741444/1573485846","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1240589021060845568/IegW07Gv_normal.jpg"
"x1074887059750322176","x1223055573744140288",2020-01-31 01:29:06,"sonalksingh","I’m a Hindu. I wear a saffron prayer string with Hanuman around my wrist. I pray every morning. I refuse to let Hinduism be defined by a Hindutva movement that is trying to redefine India as a Hindu nation &amp; that is contributing to the persecution of Muslims.","Twitter Web App",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x30488144","harikondabolu","en",,,,,,,,,,,,,,,,"x1222908745258323968","I’m a Hindu. I wear a saffron prayer string with Hanuman around my wrist. I pray every morning. I refuse to let Hinduism be defined by a Hindutva movement that is trying to redefine India as a Hindu nation &amp; that is contributing to the persecution of Muslims.",2020-01-30 15:45:40,"Twitter for iPhone",17733,2815,"x30488144","harikondabolu","Hari Kondabolu",141871,632,21950,"Brooklyn, NY","Comic from Queens living in Brooklyn. Watch my Netflix special “Warn Your Relatives.” I have great hair.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sonalksingh/status/1223055573744140288","Sonal Kumar Singh","Ranchi, Jharkhand","Political Science Student. ObsessiveAF. Pink Floyd & 1D.I make round rotis.<U+0001F60F>
I don't undrstnd wat mst of the people, I follow, tweet. I love them anyway.",,FALSE,22,499,0,1091,1780,2018-12-18 04:40:20,FALSE,,,,"https://pbs.twimg.com/profile_banners/1074887059750322176/1585415272","","http://pbs.twimg.com/profile_images/1244984086701064192/Be7C_l13_normal.jpg"
"x4362219074","x1223055559298932738",2020-01-31 01:29:03,"Optimusamrit","Indian Muslims were angered over what happened 1000s of miles away in Burma and rioted in Azad Maidan, so a ""Hindu"" shooter can't get upset over what's happening 70 kms away? Islamophobic craps like you think Hindus are inherently better than Muslims? This is what makes Sharjleel https://t.co/npNX1AZK50","Twitter for Android",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x66782978","rahulroushan","en","x1222924748029493248","Hello @republic. Didn't quite understand. Are you saying the shooter travelled 70 km to come shoot at people in Jamia because he was irritated roads were blocked due to Shaheen Bagh protests? Have some logic even while spinning no? Shameful. https://t.co/0AaUd8GvHA",2020-01-30 16:49:15,"Twitter for Android",12042,3836,"x60843563","dhanyarajendran","Dhanya Rajendran",231144,2964,103736,"bengaluru, india","Journalist. Editor-in-chief @thenewsminute . Views personal, don't troll TNM for it. http://facebook.com/Dhanya.Rajendr…",TRUE,"x1222927223394406400","Indian Muslims were angered over what happened 1000s of miles away in Burma and rioted in Azad Maidan, so a ""Hindu"" shooter can't get upset over what's happening 70 kms away? Islamophobic craps like you think Hindus are inherently better than Muslims? This is what makes Sharjleel https://t.co/npNX1AZK50",2020-01-30 16:59:05,"Twitter for Android",7034,3045,"x66782978","rahulroushan","Rahul Roushan",216341,710,75955,"Gurugram","A well known expert on nothing. Opinions totally personal. RTs, sometimes even my own tweets, not endorsement. #Sarcasm. As unbiased as any popular journalist.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Optimusamrit/status/1223055559298932738","Optimus Prime","India","NATION FIRST ..... ALWAYS",,FALSE,29,31,0,1926,1270,2015-11-26 02:42:03,FALSE,,,,"https://pbs.twimg.com/profile_banners/4362219074/1475003850","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/780848710733357056/amOjgEvd_normal.jpg"
"x142241071","x1223055555322961920",2020-01-31 01:29:02,"raiimran","My comment: The international community should interpret Saturday's shelling of Kin Taung village as a clear ""signal that Myanmar is not going to follow the ICJ's provisional measures ruling"".

@cjwerleman's latest piece in @The_NewArab 

https://t.co/9nzD1fmYg7","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x443314805","nslwin","en",,,,,,,,,,,,,,,,"x1222875715009466370","My comment: The international community should interpret Saturday's shelling of Kin Taung village as a clear ""signal that Myanmar is not going to follow the ICJ's provisional measures ruling"".

@cjwerleman's latest piece in @The_NewArab 

https://t.co/9nzD1fmYg7",2020-01-30 13:34:25,"Twitter Web App",132,81,"x443314805","nslwin","Ro Nay San Lwin",29392,394,23589,"Europe","<U+101B><U+102D><U+102F><U+1014><U+1031><U+1006><U+1014><U+103A><U+1038><U+101C><U+103D><U+1004><U+103A> Co-founder @FreeRoCoalition @BoycottMM | Myanmar Genocide Survivor | Activist | @RohingyaBlogger | DMs open | nslwin@rohingyablogger.com",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/raiimran/status/1223055555322961920","Rai imran khan kharl",,"No amount of guilt can change the past and no amount of worrying can change the Future. Umar Ibn Khattab","https://twitter.com",FALSE,1385,4426,9,27828,5530,2010-05-10 10:28:22,FALSE,,,,"https://pbs.twimg.com/profile_banners/142241071/1476940743","http://abs.twimg.com/images/themes/theme17/bg.gif","http://pbs.twimg.com/profile_images/687870273199194112/g8XbwTNb_normal.jpg"
"x841366933","x1223055555134017536",2020-01-31 01:29:02,"TrueFactSeeker","@asaurrahma @NagpurKaRajini @rahulkanwal 1. Can you tell where he was called a Deshdrohi in above tweets?

2. PETTY REASON!? SOFT BAYANBAJI<U+0001F620>
He gave an action plan to cut off Assam connection from rest of India. He declared that Muslims severe Assam from India of they want. Lakhs are getting radicalised my his speeches","Twitter Web App",99,"x1223049001668235264","x2910581795","pacifistsamurai",FALSE,FALSE,0,0,0,1,,,"twitter.com/i/web/status/1…","https://t.co/vjaAU6rk82","https://twitter.com/i/web/status/1223055555134017536",,,,,,,,,"x1730425278 x75509967","NagpurKaRajini rahulkanwal","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TrueFactSeeker/status/1223055555134017536","Truth Seeker",,,,FALSE,64,213,0,1732,3987,2012-09-23 09:20:46,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1217546265258422272/4RlbwQeY_normal.jpg"
"x70760405","x1223055554408599557",2020-01-31 01:29:02,"pranjalagr","Indian Muslims were angered over what happened 1000s of miles away in Burma and rioted in Azad Maidan, so a ""Hindu"" shooter can't get upset over what's happening 70 kms away? Islamophobic craps like you think Hindus are inherently better than Muslims? This is what makes Sharjleel https://t.co/npNX1AZK50","Twitter for Android",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x66782978","rahulroushan","en","x1222924748029493248","Hello @republic. Didn't quite understand. Are you saying the shooter travelled 70 km to come shoot at people in Jamia because he was irritated roads were blocked due to Shaheen Bagh protests? Have some logic even while spinning no? Shameful. https://t.co/0AaUd8GvHA",2020-01-30 16:49:15,"Twitter for Android",12042,3836,"x60843563","dhanyarajendran","Dhanya Rajendran",231144,2964,103736,"bengaluru, india","Journalist. Editor-in-chief @thenewsminute . Views personal, don't troll TNM for it. http://facebook.com/Dhanya.Rajendr…",TRUE,"x1222927223394406400","Indian Muslims were angered over what happened 1000s of miles away in Burma and rioted in Azad Maidan, so a ""Hindu"" shooter can't get upset over what's happening 70 kms away? Islamophobic craps like you think Hindus are inherently better than Muslims? This is what makes Sharjleel https://t.co/npNX1AZK50",2020-01-30 16:59:05,"Twitter for Android",7034,3045,"x66782978","rahulroushan","Rahul Roushan",216341,710,75955,"Gurugram","A well known expert on nothing. Opinions totally personal. RTs, sometimes even my own tweets, not endorsement. #Sarcasm. As unbiased as any popular journalist.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/pranjalagr/status/1223055554408599557","Pranjal Goyal","Tampa, FL",,,FALSE,60,87,0,4018,9326,2009-09-01 19:17:42,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/825650847480688645/94BBYX5B_normal.jpg"
"x475954028","x1223055502705188866",2020-01-31 01:28:49,"MxBey","Arab leaders have failed Palestinians in their hour of need, the same way they’ve betrayed 8 million Muslims in Kashmir and 13 million Muslims in China.

My latest for @TRTworld. https://t.co/Vew4aTs4hu","Twitter Web App",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x33519870","cjwerleman","en",,,,,,,,,,,,,,,,"x1222979887654293504","Arab leaders have failed Palestinians in their hour of need, the same way they’ve betrayed 8 million Muslims in Kashmir and 13 million Muslims in China.

My latest for @TRTworld. https://t.co/Vew4aTs4hu",2020-01-30 20:28:21,"Twitter for iPhone",3897,1759,"x33519870","cjwerleman","CJ Werleman",215584,2951,55328,"USA","Columnist for Byline Times and Inside Arabia. Host of @ChannelTheRage. Activist against Islamophobia. Support: http://www.paypal.me/cjwerleman",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MxBey/status/1223055502705188866","<U+0627><U+0645><U+0631><U+0632><U+0627><U+062F><U+0647> MS Bey","¯\_(<U+30C4>)_/¯",,"https://Twitter.com",FALSE,221,1322,0,183446,107468,2012-01-27 16:24:54,FALSE,,,,"https://pbs.twimg.com/profile_banners/475954028/1585116737","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1242695771150905344/NvYtXxaK_normal.jpg"
