"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"977","RT @chandanmehta622: I'm not communal,but i hate tablighi jamat type of Muslim #Covid_19 #Coronafighters #आतंकी_तबलीगी_जमात https://t.co/gh…",FALSE,0,NA,2020-04-03 19:57:20,FALSE,NA,"1246164903271882752",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","amitksinsinwar",3,TRUE,FALSE,NA,NA
"978","RT @ukdashcamtwats: @GerardBattenUK Who owns the bbc! I know we pay for it but actually who owns it because it seems to me it's all against…",FALSE,0,NA,2020-04-03 19:57:20,FALSE,NA,"1246164902693277697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TallyPaige",5,TRUE,FALSE,NA,NA
"979","RT @News24: https://t.co/By0KBr5HQV | SA Muslim community distributes R7m worth of humanitarian aid https://t.co/EaWN3IwVw2",FALSE,0,NA,2020-04-03 19:57:19,FALSE,NA,"1246164901317562369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cas6688",48,TRUE,FALSE,NA,NA
"980","@danieljohnsalt The police has much to explain.  

Consider:

Drones targeting walkers with dogs;  £650.00 fines fo… https://t.co/9FbdJZ1rTc",FALSE,0,"danieljohnsalt",2020-04-03 19:57:19,TRUE,"1246160146390286336","1246164900352864256","2910094226","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","disgruntledmoon",0,FALSE,FALSE,NA,NA
"981","Modi is a truly lucky man. 

Economy was in dire straits, spirally down, and virus hits, gives him an excuse to hid… https://t.co/Rexne53cpJ",FALSE,0,NA,2020-04-03 19:57:19,TRUE,NA,"1246164900226818048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kakulprasher",0,FALSE,FALSE,NA,NA
"982","@jagritysablok1 You muslim ?",FALSE,0,"jagritysablok1",2020-04-03 19:57:19,FALSE,"1246108008490270720","1246164899308302336","601866663","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","believable_liar",0,FALSE,FALSE,NA,NA
"983","RT @LazyySaket: Today is Friday, 

A request to all my muslim friends

Aap log sab Ghar pe hi namaz padhna
n tell your family members to do…",FALSE,0,NA,2020-04-03 19:57:19,FALSE,NA,"1246164898209386497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SheikhJiba",104,TRUE,FALSE,NA,NA
"984","RT @JatinSRKian: He donated more than 70 crore.

And still he wants to do more for his country that's the spirit we all Indians needs.

For…",FALSE,0,NA,2020-04-03 19:57:18,FALSE,NA,"1246164895516602368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","don_sunnik",84,TRUE,FALSE,NA,NA
"985","@addy0404 @HibaBeg Like Vedics don't openly condemn the gujrat riots or delhi riots, because good simple people are… https://t.co/mvFXDLsgib",FALSE,0,"addy0404",2020-04-03 19:57:18,TRUE,"1246162832866992128","1246164895390994433","1575169038","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","isrezairani",0,FALSE,FALSE,NA,NA
"986","RT @Akshays_Storm: Pic 1 - When @akshaykumar Donated 

Pic 2-3-4- When SRk and Salman Donated 

It Clearly shows his mindset being a Muslim…",FALSE,0,NA,2020-04-03 19:57:18,FALSE,NA,"1246164894644240384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ClashRo41441323",634,TRUE,FALSE,NA,NA
"987","RT @EmraniMd: In the midst of so much bad news... this picture of hope and coexistence from an Israeli hospital where Muslim Arab and Jewis…",FALSE,0,NA,2020-04-03 19:57:16,FALSE,NA,"1246164888801742853",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wyv_123",388,TRUE,FALSE,NA,NA
"988","RT @KeralaMyLove: Me a Muslim from Kerala who always used to feel proud of myself fr knowing urdu to speak.
So tht I can be able to communi…",FALSE,0,NA,2020-04-03 19:57:16,FALSE,NA,"1246164888369545216",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rabiiik527",9,TRUE,FALSE,NA,NA
"989","RT @SouleFacts: Whether you like me or hate me, I swear if I had to remain hungry also,  no matter but I would never buy anything from a Mu…",FALSE,0,NA,2020-04-03 19:57:15,FALSE,NA,"1246164884816969728",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","tweetsidh",15,TRUE,FALSE,NA,NA
"990","RT @YusufDFI: Surge in TikTok videos aimed at misleading Indian Muslims over coronavirus precautions. More than 30,000 clips circulated thi…",FALSE,0,NA,2020-04-03 19:57:15,FALSE,NA,"1246164884414296064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lakshmishaks",682,TRUE,FALSE,NA,NA
"991","RT @QuranAndHadithh: I was a Muslim... I’m a Muslim... I’ll be a Muslim... I’ll die Insha’Allah as a Muslim and I’m proud of being a MUSLIM…",FALSE,0,NA,2020-04-03 19:57:15,FALSE,NA,"1246164882376077313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DatPfgDude",1108,TRUE,FALSE,NA,NA
"992","RT @DeepikaBhardwaj: Moment you feel choked as a Muslim just because your friends banged thaali, please take some time to reflect on your o…",FALSE,0,NA,2020-04-03 19:57:14,FALSE,NA,"1246164879318241280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","himanshu0070070",40,TRUE,FALSE,NA,NA
"993","RT @AkhandSarcasm: Pic 1: RSS Fascist Goons during Corona

Pic 2: Innocent Muslim Peacefuls during Corona

#TJKMKB https://t.co/ZF0RfPZeGD",FALSE,0,NA,2020-04-03 19:57:14,FALSE,NA,"1246164877774913536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Krishna_dsa",43,TRUE,FALSE,NA,NA
"994","@ShashiTharoor Shashi g whoever doing Hindu-Muslim on the name of #CoronavirusPandemic should be caught by Corona o… https://t.co/1O8U6pfdYF",FALSE,0,"ShashiTharoor",2020-04-03 19:57:10,TRUE,"1245928250817138689","1246164862259965952","24705126","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nayabshaikh25",0,FALSE,FALSE,NA,NA
"995","RT @UnSubtleDesi: Uttar Pradesh: Muslim mob gathered at Kannauj’s Jama Masjid to offer Namaz defying lockdown pelt stones, injure police pe…",FALSE,0,NA,2020-04-03 19:57:10,FALSE,NA,"1246164860640972801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","srinidhi8585",671,TRUE,FALSE,NA,NA
"996","RT @Akshays_Storm: Pic 1 - When @akshaykumar Donated 

Pic 2-3-4- When SRk and Salman Donated 

It Clearly shows his mindset being a Muslim…",FALSE,0,NA,2020-04-03 19:57:09,FALSE,NA,"1246164857017126912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","engtiii",634,TRUE,FALSE,NA,NA
"997","RT @princessyavani: Sudha who identifies herself as a Hındu first then Indian

Does not want Muslimz to identify themselves as Muslım first…",FALSE,0,NA,2020-04-03 19:57:08,FALSE,NA,"1246164854810890240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thisisvij",7,TRUE,FALSE,NA,NA
"998","RT @YusufDFI: Surge in TikTok videos aimed at misleading Indian Muslims over coronavirus precautions. More than 30,000 clips circulated thi…",FALSE,0,NA,2020-04-03 19:57:08,FALSE,NA,"1246164853170958336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","poohrwah",682,TRUE,FALSE,NA,NA
"999","Muslim feminists : 

Pic1 :  when molestor is from other religions. #BelieveAllWomen

Pic2 : when molester is from… https://t.co/3QEDBlIy6R",FALSE,0,NA,2020-04-03 19:57:07,TRUE,NA,"1246164848767049729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tfi_AntiVirus",0,FALSE,FALSE,NA,NA
"1000","RT @KhaledBeydoun: In Assam, #India - where Modi is building China-style internment camps for Muslim immigrants - Muslims are currently res…",FALSE,0,NA,2020-04-03 19:57:06,FALSE,NA,"1246164846938214402",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DebrajSen8",170,TRUE,FALSE,NA,NA
"1001","RT @Kolmorgh: My father converted to Islam",FALSE,0,NA,2020-04-03 20:07:44,FALSE,NA,"1246167520794509314",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","girttose65",14543,TRUE,FALSE,NA,NA
"1002","@nickimiraj18 @soueuro @vinicciux @insyncTW Sure Iran is an Islamic country thanks to the presence and the dominanc… https://t.co/hoFegPisIy",FALSE,0,"nickimiraj18",2020-04-03 20:07:41,TRUE,"1246161490547073025","1246167511126536192","1242291163765194753","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PyrexMermaid",0,FALSE,FALSE,NA,NA
"1003","RT @Tayla__Hill: Converted to Islam today, All praises to Allah. 

What should my islamic name be?",FALSE,0,NA,2020-04-03 20:07:40,FALSE,NA,"1246167505690857472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gujjar1Tanveer",462,TRUE,FALSE,NA,NA
"1004","RT @YouMustOvercome: Why isn't this evident to everyone by now... WE HAVE BEEN INFILTRATED FROM THE INSIDE BY THE MUSLEM BROTHERHOOD AND IS…",FALSE,0,NA,2020-04-03 20:07:34,FALSE,NA,"1246167478994165766",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RicRoebuck",8,TRUE,FALSE,NA,NA
"1005","RT @INDRAARDIAWAN2: USTAD ABDUL SOMAD

Islam teach us to become a Muhsineen (Good Doers), Tawwabeen (Those who turn to rightfulness), Mutah…",FALSE,0,NA,2020-04-03 20:07:32,FALSE,NA,"1246167473105170432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arga_wisastra",7,TRUE,FALSE,NA,NA
"1006","When your mate convert to Islam and dies two days later https://t.co/gM7K1je9E3",FALSE,0,NA,2020-04-03 20:07:28,FALSE,NA,"1246167453505409025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_BagMan_",0,FALSE,FALSE,NA,NA
"1007","RT @Tayla__Hill: Converted to Islam today, All praises to Allah. 

What should my islamic name be?",FALSE,0,NA,2020-04-03 20:07:26,FALSE,NA,"1246167447356538880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","moueizhussain",462,TRUE,FALSE,NA,NA
"1008","RT @mullahyderabadi: NoNamazsplaining: When a secular Muslim who has no meaningful relationship to Islam, and thus likely impacted by weste…",FALSE,0,NA,2020-04-03 20:07:24,FALSE,NA,"1246167438003142658",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","khateeb88",3,TRUE,FALSE,NA,NA
"1009","@YouMustOvercome @V_4_Vendatta Never ever vote for a Muslin for any thing they will destroy America from within eve… https://t.co/64eS40iRpK",FALSE,0,"YouMustOvercome",2020-04-03 20:07:23,TRUE,"1246126315637338114","1246167431942483968","1031283935848718336","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RicRoebuck",0,FALSE,FALSE,NA,NA
"1010","RT @tobystyke74: “West Midlands Police commissioner has reacted furiously after Birmingham MP Tahir Ali joined a huge Islamic funeral gathe…",FALSE,0,NA,2020-04-03 20:07:20,FALSE,NA,"1246167420559073282",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RolandFarquhar1",45,TRUE,FALSE,NA,NA
"1011","RT @Kolmorgh: We Muslims want to live under the rule of Islam.
We want a Muslim leader who goes out to his people and says we want to apply…",FALSE,0,NA,2020-04-03 20:07:16,FALSE,NA,"1246167406172499968",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","suhailSID6",17,TRUE,FALSE,NA,NA
"1012","RT @AshakaSaleh: This lucky man who is cleaning the Kaaba Sharif for a modest salary is the greatest king in the world. 🕌🕋☝️ #TheLockdown #…",FALSE,0,NA,2020-04-03 20:07:15,FALSE,NA,"1246167399893569537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AhadaliZ",211,TRUE,FALSE,NA,NA
"1013","RT @Kolmorgh: If a Muslim leader comes out saying to his people, we want to live under the rule of Islam.
I swear that I, my children and a…",FALSE,0,NA,2020-04-03 20:07:15,FALSE,NA,"1246167399386107904",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","suhailSID6",4,TRUE,FALSE,NA,NA
"1014","RT @Kolmorgh: We Muslims want to live under the rule of Islam.
We want a Muslim leader who goes out to his people and says we want to apply…",FALSE,0,NA,2020-04-03 20:07:14,FALSE,NA,"1246167396253085698",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adamslohenson",17,TRUE,FALSE,NA,NA
"1015","@zarakayk Islam is a drug and will mess up your brain. Just quit it before its too late",FALSE,0,"zarakayk",2020-04-03 20:07:11,FALSE,"1246163930759692296","1246167384421007367","2166471842","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mohd55044401",0,FALSE,FALSE,NA,NA
"1016","@KhaledBeydoun Yeah victim cards of muslims 
the problem of Islam not others is muslims leaders religious books tea… https://t.co/NaMgWdNU5A",FALSE,0,"KhaledBeydoun",2020-04-03 20:07:10,TRUE,"1208276633582485504","1246167380037742592","2163076560","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nirajdude4",0,FALSE,FALSE,NA,NA
"1017","RT @Tayla__Hill: Gratitude! Thanks to everyone, especially Pakistani &amp; Turkish friends, who contributed towards Islam recognition. https://…",FALSE,0,NA,2020-04-03 20:07:09,FALSE,NA,"1246167375176704000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaazKha30907416",107,TRUE,FALSE,NA,NA
"1018","RT @shaziailmi: Very sad to see this.This group of Muslims obviously have nothing about Islam or humanity. Mecca has suspended prayers thre…",FALSE,0,NA,2020-04-03 20:07:08,FALSE,NA,"1246167370483163136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CoolDeep_Yadav",1587,TRUE,FALSE,NA,NA
"1019","RT @Tayla__Hill: Converted to Islam today, All praises to Allah. 

What should my islamic name be?",FALSE,0,NA,2020-04-03 20:07:07,FALSE,NA,"1246167365311660034",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Imhasanriaz",462,TRUE,FALSE,NA,NA
"1020","RT @_abdularafat: “the doors of Masjid (Mosque) maybe closed but the doors of Rahma (mercy) are open“ 
📍Accra, 🇬🇭 
•
#mosque #mosquesofworl…",FALSE,0,NA,2020-04-03 20:07:06,FALSE,NA,"1246167363877253120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bas_sit",27,TRUE,FALSE,NA,NA
"1021","RT @Tayla__Hill: Gratitude! Thanks to everyone, especially Pakistani &amp; Turkish friends, who contributed towards Islam recognition. https://…",FALSE,0,NA,2020-04-03 20:07:06,FALSE,NA,"1246167361285226497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","moueizhussain",107,TRUE,FALSE,NA,NA
"1022","RT @Tayla__Hill: Converted to Islam today, All praises to Allah. 

What should my islamic name be?",FALSE,0,NA,2020-04-03 20:07:04,FALSE,NA,"1246167355761332224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","malah_hassan",462,TRUE,FALSE,NA,NA
"1023","@BorisJohnson @patel4witham NO! People don’t pay the hated licence fee to promote ideology/religion. It’s not appro… https://t.co/OfB41UUj2s",FALSE,0,"BorisJohnson",2020-04-03 20:07:02,TRUE,NA,"1246167344684163079","3131144855","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Guineveres",0,FALSE,FALSE,NA,NA
"1024","RT @ExceIIence: To be honest, ever since I studied Malcolm X, I've become more and more interested in the religion of Islam and it's cultur…",FALSE,0,NA,2020-04-03 20:07:01,FALSE,NA,"1246167340674437123",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PortugueseLamps",3,TRUE,FALSE,NA,NA
"1025","It was narrated from Abu Hurairah that:
The Messenger of Allah [SAW] said: ""The Muslim is the one from whose tongue… https://t.co/am6APQzXlz",FALSE,0,NA,2020-04-03 20:06:58,TRUE,NA,"1246167329374789632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MunauwarSana",0,FALSE,FALSE,NA,NA
"1026","RT @ThaddeusRussell: White Slavery
Yellow Menace
Red Scare
Satanic Panic
""Islam Will Take Over the West""
""1 in 4"" College Rape Hysteria
""Wh…",FALSE,0,NA,2020-04-03 20:06:54,FALSE,NA,"1246167314011000834",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iampaulwinters",21,TRUE,FALSE,NA,NA
"1027","RT @yoona_010: #nowunited_itsQuran When you mention any of the Qur’an in order to raise your band and mistake a great religion like Islam,…",FALSE,0,NA,2020-04-03 20:06:54,FALSE,NA,"1246167310748057607",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nll_33",6,TRUE,FALSE,NA,NA
"1028","RT @Tayla__Hill: Converted to Islam today, All praises to Allah. 

What should my islamic name be?",FALSE,0,NA,2020-04-03 20:06:53,FALSE,NA,"1246167306922856448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheHumzaRizwan",462,TRUE,FALSE,NA,NA
"1029","RT @Tayla__Hill: Converted to Islam today, All praises to Allah. 

What should my islamic name be?",FALSE,0,NA,2020-04-03 20:06:50,FALSE,NA,"1246167294696394753",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaazKha30907416",462,TRUE,FALSE,NA,NA
"1030","RT @JessRobeson: Seven – She tries to implicate ‘Asians’ in an attempt to white-wash the role of Islam.

Hindus and Sikhs do not behave wit…",FALSE,0,NA,2020-04-03 20:06:48,FALSE,NA,"1246167285775073281",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","gilli5",56,TRUE,FALSE,NA,NA
"1031","RT @Kolmorgh: My father converted to Islam",FALSE,0,NA,2020-04-03 20:06:47,FALSE,NA,"1246167282948202502",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Edem_l3arbi",14543,TRUE,FALSE,NA,NA
"1032","@kaitbagley @orapronobisdeum It's the result of radical feminism, teaching the false doctrine of ""rape culture"" in… https://t.co/OYcraqZ92P",FALSE,0,"kaitbagley",2020-04-03 20:06:47,TRUE,"1246162192480657409","1246167281564102662","882780454549504000","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AntoniaSophia21",0,FALSE,FALSE,NA,NA
"1033","RT @Afghangster: Just an FYI: No one takes issue with women becoming scholars of Islam, except random nobodies on twitter. They have no kno…",FALSE,0,NA,2020-04-03 20:06:44,FALSE,NA,"1246167268125323264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MannuMellow",168,TRUE,FALSE,NA,NA
"1034","RT @Tayla__Hill: Converted to Islam today, All praises to Allah. 

What should my islamic name be?",FALSE,0,NA,2020-04-03 20:06:42,FALSE,NA,"1246167260319952908",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GreenSniper18",462,TRUE,FALSE,NA,NA
"1035","RT @iamsuhaibahmed: This isn't done by any minister of present government... this is done by jamiat ulama e Islam (JUI)
#JUI_ReliefCampaign…",FALSE,0,NA,2020-04-03 20:06:42,FALSE,NA,"1246167260210790405",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AbubakarQasmi",135,TRUE,FALSE,NA,NA
"1036","RT @Tayla__Hill: Converted to Islam today, All praises to Allah. 

What should my islamic name be?",FALSE,0,NA,2020-04-03 20:06:42,FALSE,NA,"1246167259820761089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ManoRubaab",462,TRUE,FALSE,NA,NA
"1037","RT @Tayla__Hill: Converted to Islam today, All praises to Allah. 

What should my islamic name be?",FALSE,0,NA,2020-04-03 20:06:41,FALSE,NA,"1246167259464306688",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","StalwartJaguar7",462,TRUE,FALSE,NA,NA
"1038","Okay, how many people have actually converted to Islam today? 😅",FALSE,0,NA,2020-04-03 20:06:37,FALSE,NA,"1246167239482576897",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iKhuzaima",0,FALSE,FALSE,NA,NA
"1039","All religions contain prophecies that foretell the advent of a special individual, who will come as a reformer in t… https://t.co/FgKLHCqwch",FALSE,0,NA,2020-04-03 20:06:36,TRUE,NA,"1246167237607776258",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RanaRehman80",0,FALSE,FALSE,NA,NA
"1040","@Talkmaster @BrahnsonV Islamophobia
A phobia is an “unreasonable fear”. There is NOTHING unreasonable about fearing… https://t.co/xOAylmm3QP",FALSE,0,"Talkmaster",2020-04-03 20:06:36,TRUE,"1245529740930437123","1246167237410656257","16725276","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RajusBhatt",0,FALSE,FALSE,NA,NA
"1041","@helmuqz @BBCWorld please read Al Quran and complete al buhari once. and then throw me teachings of Islam to prove… https://t.co/ZTMeg9U52Y",FALSE,0,"helmuqz",2020-04-03 20:06:36,TRUE,"1246164067674398720","1246167235590107138","896687878243266560","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","k4nishka",0,FALSE,FALSE,NA,NA
"1042","@AiDaNOKeEfe5 @IlhanMN Everywhere there is Islam you will find women oppressed, acid thrown in their faces, female… https://t.co/lzlAVWCghV",FALSE,0,"AiDaNOKeEfe5",2020-04-03 20:06:36,TRUE,"1246166661931118594","1246167234449477634","1153074356542685184","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anastas04941651",0,FALSE,FALSE,NA,NA
"1043","RT @Kolmorgh: If a Muslim leader comes out saying to his people, we want to live under the rule of Islam.
I swear that I, my children and a…",FALSE,0,NA,2020-04-03 20:06:34,FALSE,NA,"1246167227478552577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KhanOsama2204",4,TRUE,FALSE,NA,NA
"1044","RT @GleamingRazor: “Convert to Islam, repent later!” Lol. https://t.co/9JrfRPjtrJ",FALSE,0,NA,2020-04-03 20:06:34,FALSE,NA,"1246167226429956097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GleamingRazor",1,TRUE,FALSE,NA,NA
"1045","RT @Kolmorgh: My father converted to Islam",FALSE,0,NA,2020-04-03 20:06:30,FALSE,NA,"1246167209262460928",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","suhailSID6",14543,TRUE,FALSE,NA,NA
"1046","“Convert to Islam, repent later!” Lol. https://t.co/9JrfRPjtrJ",FALSE,0,"GleamingRazor",2020-04-03 20:06:27,FALSE,"1246166587087912962","1246167198823067662","1668697268","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GleamingRazor",1,FALSE,FALSE,NA,NA
"1047","RT @ExMusRus: 25 yo Muhammad was a gigolo who married a wealthy woman, 15 years his senior. 

53 yo Muhammad was a child r@pist who married…",FALSE,0,NA,2020-04-03 20:06:24,FALSE,NA,"1246167184046526464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ekomron1",9,TRUE,FALSE,NA,NA
"1048","RT @Tayla__Hill: Converted to Islam today, All praises to Allah. 

What should my islamic name be?",FALSE,0,NA,2020-04-03 20:06:21,FALSE,NA,"1246167174500298753",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MusarratNaeemi",462,TRUE,FALSE,NA,NA
"1049","RT @Quotess_ii: today’s reminder ❤️ https://t.co/uxh8SPt1mO",FALSE,0,NA,2020-04-03 20:06:21,FALSE,NA,"1246167171526537219",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Islam__shaat",488,TRUE,FALSE,NA,NA
"1050","RT @EconomicTimes: Coronavirus outbreak: 11 CISF jawans posted at Mumbai airport test positive for Covid-19 https://t.co/RwUfWSS4Qi https:/…",FALSE,0,NA,2020-04-03 20:06:16,FALSE,NA,"1246167151897186305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","miftah_islam",67,TRUE,FALSE,NA,NA
"1051","RT @M_Lekhi: Is Amanatullah subscribing to Saad’s view that since mosques offer the best refuge to die, congregations in mosques are justif…",FALSE,0,NA,2020-04-03 20:06:15,FALSE,NA,"1246167148927406081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yogi210875",502,TRUE,FALSE,NA,NA
"1052","RT @t_d_h_nair: Officials first became concerned about the Taglighi HQ around March 18. 

Home ministry says it sent details of the group's…",FALSE,0,NA,2020-04-03 20:06:15,FALSE,NA,"1246167148227178496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mdszafar",43,TRUE,FALSE,NA,NA
"1053","RT @Kolmorgh: If a Muslim leader comes out saying to his people, we want to live under the rule of Islam.
I swear that I, my children and a…",FALSE,0,NA,2020-04-03 20:06:15,FALSE,NA,"1246167147321028609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chitrankhatak",4,TRUE,FALSE,NA,NA
"1054","Will the Prime Minister of India Mr Narendra Modi embrace Islam with his Hindu Voters? https://t.co/Dze0F1LXXt",FALSE,0,NA,2020-04-03 20:06:09,FALSE,NA,"1246167124554526722",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Narrowrism",0,FALSE,FALSE,NA,NA
"1055","RT @Tayla__Hill: Converted to Islam today, All praises to Allah. 

What should my islamic name be?",FALSE,0,NA,2020-04-03 20:06:07,FALSE,NA,"1246167113531883522",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Heartvoice",462,TRUE,FALSE,NA,NA
"1056","RT @Tayla__Hill: Gratitude! Thanks to everyone, especially Pakistani &amp; Turkish friends, who contributed towards Islam recognition. https://…",FALSE,0,NA,2020-04-03 20:06:04,FALSE,NA,"1246167104342183941",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","talatraja15",107,TRUE,FALSE,NA,NA
"1057","RT @MsFatee: Currently reading this book about Nana Asma’u Dan Fodio. 

One of the things I love about Nana Asma’u is, how she used her poe…",FALSE,0,NA,2020-04-03 20:06:04,FALSE,NA,"1246167101611683856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","3yesharu",4,TRUE,FALSE,NA,NA
